student_id_1,lifestyle_type_1,age_1,gender_1,course_1,year_of_study_1,hostel_block_1,sleep_time_1,wake_time_1,alarm_count_1,snooze_frequency_1,noise_sleep_tolerance_1,lights_off_time_1,study_hours_1,study_time_preference_1,silence_requirement_1,self_talking_study_1,academic_seriousness_1,cleanliness_score_1,organization_score_1,laundry_frequency_1,bed_making_habit_1,room_cleaning_frequency_1,bathing_frequency_1,towel_management_1,phone_call_frequency_1,late_night_calls_1,talkativeness_1,guest_frequency_1,overnight_guest_comfort_1,friendship_expectation_1,guest_timing_preference_1,privacy_preference_1,sharing_comfort_1,boundary_importance_1,unauthorized_usage_1,borrowing_frequency_1,independence_preference_1,fan_speed_preference_1,temperature_preference_1,entry_exit_noise_awareness_1,conflict_tolerance_1,conflict_style_1,criticism_response_1,emotional_stability_1,negativity_level_1,communication_respect_1,punctuality_1,adaptability_1,schedule_consistency_1,smoking_1,drinking_1,gaming_hours_1,music_frequency_1,music_volume_1,room_eating_habit_1,food_smell_tolerance_1,food_preference_1,gym_frequency_1,religious_practice_frequency_1,expense_responsibility_1,student_id_2,lifestyle_type_2,age_2,gender_2,course_2,year_of_study_2,hostel_block_2,sleep_time_2,wake_time_2,alarm_count_2,snooze_frequency_2,noise_sleep_tolerance_2,lights_off_time_2,study_hours_2,study_time_preference_2,silence_requirement_2,self_talking_study_2,academic_seriousness_2,cleanliness_score_2,organization_score_2,laundry_frequency_2,bed_making_habit_2,room_cleaning_frequency_2,bathing_frequency_2,towel_management_2,phone_call_frequency_2,late_night_calls_2,talkativeness_2,guest_frequency_2,overnight_guest_comfort_2,friendship_expectation_2,guest_timing_preference_2,privacy_preference_2,sharing_comfort_2,boundary_importance_2,unauthorized_usage_2,borrowing_frequency_2,independence_preference_2,fan_speed_preference_2,temperature_preference_2,entry_exit_noise_awareness_2,conflict_tolerance_2,conflict_style_2,criticism_response_2,emotional_stability_2,negativity_level_2,communication_respect_2,punctuality_2,adaptability_2,schedule_consistency_2,smoking_2,drinking_2,gaming_hours_2,music_frequency_2,music_volume_2,room_eating_habit_2,food_smell_tolerance_2,food_preference_2,gym_frequency_2,religious_practice_frequency_2,expense_responsibility_2,compatibility_score
124,introvert,20,Female,ME,4,B,22,6,3,4,1,22,4,Night,5,4,3,5,5,4,0,3,3,5,1,3,1,1,0,1,Afternoon,5,2,4,0,2,4,3,3,3,4,Avoid,2,4,3,2,5,2,4,0,0,2,3,2,1,4,Eggetarian,2,1,4,382,clean_freak,19,Female,BCOM,2,C,23,8,3,2,5,23,4,Night,1,4,3,2,3,7,0,4,2,4,2,5,3,3,1,2,Anytime,5,3,4,0,5,2,5,5,5,3,Aggressive,4,4,5,5,4,3,2,0,1,3,1,4,1,1,Non-Vegetarian,3,5,4,64.24
149,night_owl,21,Female,CSE,1,D,3,9,1,1,4,3,4,Evening,4,3,2,4,5,3,0,2,3,5,5,1,3,2,1,4,Morning,2,4,4,0,4,2,5,5,3,4,Complain,4,5,3,3,3,3,1,1,1,3,1,2,0,5,Vegetarian,0,2,3,370,night_owl,19,Female,CE,3,A,2,9,1,1,5,2,5,Afternoon,1,2,1,3,2,4,1,3,3,3,2,3,4,3,1,3,Anytime,4,2,2,0,2,2,1,3,3,4,Aggressive,4,5,1,3,5,2,3,0,0,2,3,1,0,2,Vegetarian,3,3,3,75.74
135,fitness_focused,18,Male,BBA,4,D,22,7,2,2,3,22,4,Night,4,2,4,2,3,2,1,6,3,2,4,2,3,2,0,3,Evening,2,4,3,0,3,4,4,1,2,3,Avoid,4,5,3,4,4,5,5,0,0,1,1,5,0,2,Non-Vegetarian,5,4,5,176,average,19,Male,BBA,2,C,22,9,5,4,1,22,4,Morning,5,4,3,3,3,1,0,3,3,2,4,3,2,2,1,3,Afternoon,2,4,4,0,4,2,4,1,2,4,Complain,3,5,4,4,3,3,3,0,1,3,1,4,1,3,Vegetarian,2,4,2,82.64
126,disciplined,18,Male,CSE,4,A,22,5,1,3,1,22,3,Morning,5,2,5,4,3,6,1,1,1,2,3,5,3,2,0,4,Afternoon,4,4,2,0,1,4,1,5,4,4,Avoid,4,4,5,4,1,4,5,0,1,2,2,4,0,3,Non-Vegetarian,3,4,4,269,average,20,Female,CSE,4,C,1,7,3,5,1,1,4,Evening,5,5,1,4,3,6,0,4,1,1,2,2,2,2,0,2,Evening,3,3,2,1,3,2,4,4,4,2,Aggressive,5,3,5,2,2,3,2,0,0,2,2,1,0,2,Eggetarian,1,4,2,78.57
491,clean_freak,21,Male,CSE,1,B,23,9,5,1,3,23,4,Night,3,4,1,3,4,2,0,7,1,1,3,5,2,2,0,4,Anytime,5,2,5,0,5,4,3,2,4,4,Direct,4,3,4,4,4,3,4,0,1,1,1,4,1,2,Non-Vegetarian,0,5,3,410,clean_freak,19,Female,CE,3,A,22,6,3,1,1,22,4,Night,4,3,2,3,4,7,1,7,1,3,4,2,4,3,1,4,Morning,4,4,4,0,4,3,3,1,4,2,Complain,5,2,3,5,3,2,3,0,1,4,2,2,1,1,Vegetarian,2,3,3,78.32
171,gamer,18,Male,IT,4,B,22,6,5,3,5,22,5,Afternoon,4,2,1,2,1,4,1,3,3,5,2,4,4,2,1,4,Anytime,3,4,4,1,3,2,1,1,2,2,Aggressive,3,2,5,5,3,4,3,0,1,5,5,4,1,4,Eggetarian,1,1,3,336,average,19,Male,EE,3,A,1,8,1,2,3,1,4,Evening,4,2,3,2,3,1,1,3,3,1,2,3,3,2,1,3,Morning,3,4,3,0,5,2,3,5,4,4,Direct,2,5,4,3,1,3,2,1,0,4,1,2,1,3,Non-Vegetarian,3,3,4,82.29
337,average,23,Male,BBA,4,C,1,8,1,3,3,1,4,Evening,1,1,1,4,3,6,0,1,3,4,3,2,4,3,0,3,Morning,2,3,2,1,1,2,5,5,4,3,Avoid,5,4,2,5,2,2,4,0,0,3,1,4,1,2,Vegetarian,0,5,4,217,average,24,Male,BCOM,3,B,23,6,5,2,1,23,5,Morning,4,5,5,2,3,2,0,4,3,3,5,4,4,2,1,3,Afternoon,3,2,3,1,4,4,4,5,3,4,Aggressive,4,2,2,2,3,3,3,0,0,4,1,2,1,4,Eggetarian,0,3,4,77.03
188,disciplined,19,Female,EE,4,C,22,7,2,1,5,22,6,Morning,3,3,4,5,5,6,0,4,2,5,5,3,3,1,1,4,Anytime,3,4,2,0,5,4,1,2,4,2,Direct,4,5,2,5,1,4,5,1,1,0,3,4,1,5,Vegetarian,0,2,4,126,disciplined,18,Male,CSE,4,A,22,5,1,3,1,22,3,Morning,5,2,5,4,3,6,1,1,1,2,3,5,3,2,0,4,Afternoon,4,4,2,0,1,4,1,5,4,4,Avoid,4,4,5,4,1,4,5,0,1,2,2,4,0,3,Non-Vegetarian,3,4,4,75.79
176,average,19,Male,BBA,2,C,22,9,5,4,1,22,4,Morning,5,4,3,3,3,1,0,3,3,2,4,3,2,2,1,3,Afternoon,2,4,4,0,4,2,4,1,2,4,Complain,3,5,4,4,3,3,3,0,1,3,1,4,1,3,Vegetarian,2,4,2,489,average,22,Male,IT,4,A,23,6,3,5,4,23,5,Morning,3,4,2,4,5,4,1,7,2,2,2,1,2,2,1,4,Afternoon,4,3,3,0,2,4,2,3,3,4,Complain,4,3,4,3,3,2,2,0,1,2,1,5,1,2,Vegetarian,2,4,2,75.15
93,average,23,Female,EE,2,A,23,9,3,3,5,23,4,Night,1,5,4,4,3,1,1,7,3,2,3,1,4,3,0,4,Anytime,4,2,4,0,3,3,3,1,2,4,Direct,2,3,2,2,2,2,3,0,0,1,4,4,1,2,Non-Vegetarian,1,5,4,468,disciplined,20,Male,CSE,1,C,23,5,1,2,5,23,7,Night,4,1,4,4,5,1,0,2,2,2,1,2,3,2,1,4,Evening,2,2,2,0,3,2,1,4,4,4,Aggressive,2,5,5,4,2,5,4,0,0,1,1,1,1,2,Vegetarian,1,1,5,80.75
103,gamer,18,Female,BCOM,2,A,0,8,5,4,5,0,3,Afternoon,5,1,1,4,5,6,0,4,3,5,3,4,4,3,1,4,Evening,2,4,4,1,5,4,4,4,2,4,Avoid,4,2,1,2,1,3,3,0,1,5,5,4,0,4,Non-Vegetarian,4,2,2,443,average,18,Male,ME,2,A,0,9,4,2,2,0,3,Afternoon,5,4,2,4,3,2,1,3,2,1,2,5,2,3,0,2,Anytime,3,3,4,0,3,2,4,4,2,4,Avoid,3,4,2,2,2,2,4,0,0,1,3,1,0,5,Eggetarian,1,2,2,76.29
347,average,21,Male,IT,4,B,22,7,2,3,4,22,2,Morning,1,1,4,2,3,3,1,3,1,4,2,2,2,3,1,2,Afternoon,4,4,3,0,1,2,1,4,4,4,Avoid,3,4,4,3,1,2,3,0,0,3,1,4,0,2,Non-Vegetarian,4,1,2,67,fitness_focused,23,Female,BBA,4,C,1,8,2,4,3,1,5,Morning,1,5,3,4,5,5,1,3,3,1,4,1,3,3,1,3,Evening,4,4,4,0,2,2,5,2,2,4,Aggressive,4,4,3,4,4,5,5,0,0,4,4,4,0,3,Non-Vegetarian,7,2,5,74.95
483,average,24,Male,BBA,4,D,22,7,5,5,4,22,5,Morning,2,4,1,3,4,6,1,5,2,4,5,2,2,3,1,3,Morning,2,2,2,0,5,3,1,5,2,3,Direct,2,2,1,4,3,3,2,1,0,1,1,2,0,4,Non-Vegetarian,0,1,3,211,average,21,Female,CE,2,A,0,8,1,2,5,0,4,Evening,5,4,1,4,4,3,1,6,2,5,1,1,3,3,1,2,Anytime,3,2,3,0,4,2,3,4,4,4,Avoid,5,2,5,2,3,4,4,0,0,4,2,3,1,4,Non-Vegetarian,1,2,4,77.23
221,average,22,Female,CSE,3,B,1,9,3,2,3,1,5,Night,5,5,1,2,2,6,0,4,1,1,2,5,4,2,0,2,Anytime,2,2,3,1,2,4,5,4,2,4,Aggressive,5,2,3,2,4,3,4,0,1,3,3,5,0,3,Non-Vegetarian,4,2,4,17,average,22,Male,EE,4,D,22,6,5,2,2,22,4,Morning,5,4,1,2,1,4,0,6,1,4,3,5,4,3,1,3,Anytime,2,3,4,0,4,2,5,5,4,2,Direct,4,5,3,4,1,3,4,0,1,4,2,4,1,4,Non-Vegetarian,4,5,3,86.26
324,average,22,Male,CE,2,C,0,7,5,5,2,0,4,Evening,3,4,1,3,4,6,1,6,3,4,2,2,3,3,0,2,Evening,3,3,4,1,5,4,1,2,3,4,Aggressive,2,3,5,3,4,2,2,0,0,2,4,5,1,2,Vegetarian,3,3,2,350,clean_freak,20,Male,BBA,3,D,0,8,1,3,4,0,3,Afternoon,5,2,1,4,3,5,1,7,2,1,1,4,4,3,0,4,Morning,4,2,4,0,1,3,5,4,4,4,Direct,3,4,3,5,4,2,4,0,0,1,4,5,1,1,Non-Vegetarian,2,1,4,76.54
469,gamer,24,Male,ME,3,D,22,7,5,5,1,22,4,Morning,1,2,5,3,4,3,1,2,2,1,5,2,3,3,1,3,Anytime,3,3,2,0,2,4,1,1,4,3,Complain,2,4,4,2,5,3,1,0,1,5,4,3,1,2,Vegetarian,1,1,3,344,average,23,Male,EE,3,B,22,6,4,3,4,22,3,Afternoon,3,3,4,4,4,7,0,1,1,2,1,4,3,2,0,3,Evening,3,4,4,1,4,2,3,1,4,2,Aggressive,5,5,4,4,1,2,2,1,0,3,1,1,0,4,Vegetarian,3,5,3,82.04
391,gamer,21,Female,ME,3,C,22,7,4,1,5,22,2,Evening,5,1,5,4,3,1,1,3,1,2,3,2,4,3,0,3,Morning,3,4,4,1,2,3,4,2,3,2,Avoid,4,4,5,5,5,2,1,0,0,8,4,1,1,4,Non-Vegetarian,0,3,4,7,average,24,Male,ECE,4,C,22,6,3,2,3,22,3,Night,5,4,5,2,1,1,0,5,1,3,5,5,2,3,0,2,Evening,3,2,3,0,2,4,1,3,4,3,Avoid,3,3,2,5,1,2,4,0,0,2,3,2,0,5,Vegetarian,3,2,2,70.14
442,social,20,Female,EE,1,D,0,9,3,2,1,0,3,Night,5,1,3,4,4,1,0,7,3,5,5,5,5,5,1,5,Anytime,3,4,3,0,4,1,5,2,2,4,Complain,5,5,2,5,4,4,2,0,1,4,4,3,0,5,Non-Vegetarian,0,5,3,491,clean_freak,21,Male,CSE,1,B,23,9,5,1,3,23,4,Night,3,4,1,3,4,2,0,7,1,1,3,5,2,2,0,4,Anytime,5,2,5,0,5,4,3,2,4,4,Direct,4,3,4,4,4,3,4,0,1,1,1,4,1,2,Non-Vegetarian,0,5,3,63.54
19,average,18,Female,IT,3,D,23,7,5,4,5,23,3,Afternoon,2,1,5,3,4,6,0,4,3,2,2,4,4,3,1,3,Morning,3,3,4,0,1,3,3,5,3,4,Aggressive,4,5,3,3,4,3,2,0,0,3,3,3,0,5,Non-Vegetarian,0,5,4,134,social,23,Female,ME,1,D,23,9,3,3,5,23,1,Morning,2,2,5,4,5,7,0,7,3,4,3,4,5,4,1,5,Afternoon,3,5,3,0,1,2,3,2,3,4,Complain,3,2,1,3,1,3,2,0,1,2,4,4,1,4,Vegetarian,0,3,2,84.47
239,disciplined,21,Female,ECE,4,C,23,7,5,2,2,23,3,Afternoon,2,3,5,5,5,7,1,1,3,3,5,2,4,1,1,2,Afternoon,3,2,2,0,5,4,2,3,5,4,Aggressive,4,4,3,5,3,5,4,0,0,2,3,3,1,4,Non-Vegetarian,4,4,5,15,clean_freak,19,Female,BCOM,4,C,1,8,5,5,1,1,2,Afternoon,2,3,1,2,1,2,0,2,1,4,4,5,3,3,0,2,Evening,5,4,5,0,1,4,2,3,4,3,Direct,3,3,3,4,1,2,2,0,1,3,4,1,1,3,Non-Vegetarian,3,3,4,68.3
438,gamer,19,Female,BBA,1,A,0,8,5,3,5,0,2,Evening,2,4,2,2,3,1,0,5,3,4,1,3,3,2,0,2,Evening,2,4,3,0,4,3,3,3,4,3,Complain,5,4,1,3,2,2,2,0,0,7,4,5,1,3,Eggetarian,2,4,3,293,introvert,20,Male,CE,4,C,22,8,2,1,4,22,2,Evening,2,4,1,3,2,6,1,2,3,3,3,4,1,1,0,2,Afternoon,4,2,4,0,3,4,1,2,2,2,Avoid,2,4,2,2,4,3,2,1,1,1,4,3,1,2,Non-Vegetarian,0,3,2,76.88
378,gamer,18,Female,ME,4,D,1,9,3,1,1,1,2,Evening,3,5,5,2,2,3,1,7,1,1,1,4,2,3,1,4,Anytime,2,3,4,0,4,4,4,3,3,4,Complain,2,4,4,3,2,3,3,0,0,8,4,4,0,3,Vegetarian,1,2,2,41,introvert,19,Male,CSE,3,D,24,8,5,4,5,24,5,Afternoon,2,4,3,3,3,2,0,1,3,4,5,1,1,1,0,1,Morning,4,3,4,1,5,4,2,1,3,3,Avoid,3,2,2,4,2,4,4,0,1,3,2,2,0,3,Non-Vegetarian,2,3,2,58.78
36,average,22,Female,ME,4,C,0,9,5,3,4,0,2,Evening,3,1,4,4,4,7,0,5,2,3,5,5,2,2,1,2,Anytime,2,4,2,0,5,4,1,2,2,3,Complain,5,3,4,3,4,4,4,1,1,1,2,5,0,4,Eggetarian,3,5,3,31,gamer,18,Female,EE,1,C,1,9,4,4,3,1,3,Night,4,3,5,3,2,6,1,1,2,5,2,5,3,3,0,2,Evening,4,3,3,1,5,4,4,2,4,3,Complain,5,2,3,5,3,4,1,0,1,7,5,5,0,2,Vegetarian,4,4,2,71.43
377,average,24,Female,CE,1,B,0,8,5,4,2,0,5,Afternoon,4,2,4,2,3,6,1,6,1,1,4,4,2,3,1,4,Morning,4,4,4,0,1,2,2,1,2,4,Direct,2,4,5,3,2,2,4,0,0,2,1,2,0,4,Eggetarian,2,5,4,126,disciplined,18,Male,CSE,4,A,22,5,1,3,1,22,3,Morning,5,2,5,4,3,6,1,1,1,2,3,5,3,2,0,4,Afternoon,4,4,2,0,1,4,1,5,4,4,Avoid,4,4,5,4,1,4,5,0,1,2,2,4,0,3,Non-Vegetarian,3,4,4,78.57
418,disciplined,21,Female,IT,3,B,21,5,4,2,5,21,5,Morning,5,2,4,5,5,7,0,5,1,2,4,4,2,1,0,3,Evening,2,4,3,0,2,3,3,4,5,2,Aggressive,4,5,1,4,1,5,4,1,0,0,1,5,0,4,Non-Vegetarian,1,3,4,158,clean_freak,19,Male,IT,4,D,23,9,1,5,4,23,3,Night,1,3,5,3,4,3,0,2,1,5,2,1,4,3,0,2,Afternoon,4,3,5,0,2,2,3,5,4,3,Direct,4,2,2,5,4,3,2,0,0,4,4,1,1,1,Vegetarian,1,3,3,61.11
300,average,24,Male,IT,4,B,1,6,1,1,5,1,3,Afternoon,4,1,2,3,3,5,0,1,3,5,4,2,2,2,0,3,Morning,2,3,2,1,1,3,5,4,2,2,Complain,3,2,1,4,5,4,4,0,0,4,3,5,0,2,Non-Vegetarian,1,4,3,386,average,24,Male,CSE,2,D,23,7,1,1,4,23,3,Afternoon,4,4,2,3,3,5,0,5,2,5,3,3,4,3,0,2,Evening,2,4,3,0,3,2,4,1,4,3,Aggressive,4,2,4,2,1,3,2,0,0,3,1,3,1,5,Non-Vegetarian,2,4,2,81.3
341,clean_freak,22,Female,ECE,4,D,1,7,2,3,2,1,5,Afternoon,1,2,5,4,4,6,0,7,1,4,3,1,4,2,0,4,Anytime,4,2,5,0,3,4,2,1,5,4,Avoid,4,3,3,4,3,2,3,0,0,1,1,4,1,2,Eggetarian,2,5,2,186,gamer,24,Female,BCOM,3,D,1,7,1,3,4,1,3,Evening,1,1,1,3,4,7,1,1,1,3,2,5,2,2,0,4,Morning,3,2,4,0,1,2,3,1,4,4,Direct,5,2,1,4,1,3,1,0,0,7,4,3,1,4,Vegetarian,0,3,3,73.71
423,social,24,Female,EE,1,D,0,7,2,1,4,0,3,Evening,3,1,2,3,2,4,1,6,2,5,3,4,5,4,1,5,Afternoon,2,5,2,0,3,2,1,4,3,4,Direct,5,5,1,2,4,4,4,0,0,3,4,3,0,4,Eggetarian,1,4,3,216,night_owl,19,Male,BCOM,1,C,2,10,5,4,4,2,6,Afternoon,4,3,1,4,5,7,0,4,2,4,3,1,2,3,0,3,Morning,4,2,4,0,3,2,5,3,3,3,Direct,4,2,4,2,5,3,1,0,1,1,2,2,1,3,Eggetarian,1,3,3,62.9
40,gamer,19,Male,ME,3,D,22,7,5,4,1,22,5,Morning,4,2,5,3,3,5,0,5,2,3,1,4,3,2,0,4,Morning,2,3,3,0,5,2,1,4,2,3,Aggressive,3,2,4,4,4,3,2,1,0,8,4,3,0,3,Eggetarian,3,5,2,41,introvert,19,Male,CSE,3,D,24,8,5,4,5,24,5,Afternoon,2,4,3,3,3,2,0,1,3,4,5,1,1,1,0,1,Morning,4,3,4,1,5,4,2,1,3,3,Avoid,3,2,2,4,2,4,4,0,1,3,2,2,0,3,Non-Vegetarian,2,3,2,62.25
308,average,21,Female,BCOM,4,C,0,6,4,1,5,0,3,Night,3,5,3,2,1,1,1,5,1,1,5,5,3,2,1,2,Afternoon,3,4,3,0,1,4,2,4,2,2,Avoid,3,3,1,3,4,3,3,0,0,1,1,3,0,4,Vegetarian,4,5,3,353,disciplined,21,Female,BCOM,4,B,22,6,1,2,2,22,5,Morning,1,4,2,5,5,3,0,4,1,3,1,4,4,2,0,4,Morning,4,2,4,0,5,4,2,2,4,3,Complain,2,4,1,4,5,4,5,0,0,0,1,5,1,4,Vegetarian,0,2,4,66.22
392,fitness_focused,21,Male,ECE,3,D,1,7,5,4,5,1,3,Evening,3,1,1,3,3,2,1,6,3,1,2,5,2,3,1,2,Anytime,2,2,4,1,4,3,1,3,2,3,Avoid,2,5,2,5,1,5,4,0,0,1,1,5,1,4,Eggetarian,5,3,5,307,clean_freak,20,Female,ECE,4,B,23,6,1,1,5,23,5,Night,1,5,1,4,3,2,0,6,3,2,4,2,2,3,1,2,Morning,5,2,4,0,1,4,5,4,5,3,Direct,5,5,5,4,1,2,2,0,0,1,3,4,0,3,Vegetarian,4,5,2,78.97
257,disciplined,24,Female,BBA,3,B,22,6,5,1,4,22,3,Night,2,2,1,4,3,2,1,1,1,5,3,2,4,2,1,3,Evening,3,4,3,0,1,2,4,2,4,4,Aggressive,3,4,5,4,4,5,4,0,0,0,4,2,0,2,Vegetarian,3,5,5,291,fitness_focused,19,Female,CSE,3,B,1,7,3,1,1,1,2,Evening,4,2,4,3,4,4,1,4,1,3,4,3,4,2,0,2,Evening,3,2,3,0,2,2,2,2,4,4,Aggressive,4,4,3,4,4,4,4,0,0,3,3,5,1,4,Vegetarian,5,4,4,81.0
303,average,22,Male,ME,1,D,1,7,2,2,1,1,3,Night,1,4,5,2,3,7,1,4,1,3,3,1,2,2,0,4,Morning,4,2,2,0,2,4,5,1,2,4,Avoid,5,2,4,4,1,4,4,0,1,2,3,3,1,2,Eggetarian,2,3,3,377,average,24,Female,CE,1,B,0,8,5,4,2,0,5,Afternoon,4,2,4,2,3,6,1,6,1,1,4,4,2,3,1,4,Morning,4,4,4,0,1,2,2,1,2,4,Direct,2,4,5,3,2,2,4,0,0,2,1,2,0,4,Eggetarian,2,5,4,90.97
205,clean_freak,19,Male,EE,4,A,1,6,5,3,1,1,5,Morning,3,2,4,4,4,3,0,2,2,5,5,2,3,3,0,2,Afternoon,5,4,5,0,4,4,2,3,5,3,Direct,5,5,4,4,5,4,4,0,0,3,3,5,1,1,Vegetarian,0,2,2,427,average,18,Female,ME,2,A,1,6,3,5,4,1,2,Night,4,1,4,3,2,2,0,7,1,4,2,5,4,2,1,2,Afternoon,4,4,2,0,4,2,5,2,3,4,Complain,3,3,4,2,4,4,2,1,0,3,2,4,1,3,Vegetarian,1,5,4,74.4
161,disciplined,23,Male,BCOM,1,A,22,7,3,4,1,22,7,Morning,1,4,2,4,4,2,0,1,1,4,1,1,3,1,0,2,Morning,4,2,4,0,2,2,4,5,4,3,Complain,3,4,5,5,4,4,4,0,0,1,3,2,0,5,Eggetarian,2,1,5,42,social,22,Male,BBA,4,A,0,9,4,5,3,0,4,Night,2,3,4,2,3,4,0,7,1,3,2,4,4,5,1,5,Afternoon,2,4,3,0,3,3,1,4,3,3,Complain,5,3,1,4,4,4,4,0,0,2,4,4,0,4,Non-Vegetarian,0,2,2,60.27
45,social,23,Male,ECE,4,D,1,8,5,1,5,1,1,Afternoon,2,5,4,3,2,1,1,5,3,1,2,3,4,4,1,4,Anytime,1,5,2,0,5,2,5,3,3,5,Direct,5,2,3,4,1,2,3,0,0,3,5,4,0,4,Non-Vegetarian,3,2,3,281,average,24,Male,CSE,1,C,22,8,2,1,4,22,3,Morning,5,1,1,2,2,5,1,3,2,2,2,2,4,3,1,2,Afternoon,2,4,4,0,2,2,4,2,4,4,Direct,3,2,5,4,4,2,2,0,0,2,2,4,0,3,Vegetarian,2,1,2,77.73
53,social,24,Female,CSE,1,B,0,8,1,4,2,0,2,Evening,2,3,1,4,4,3,0,3,3,2,1,4,5,4,1,5,Morning,3,4,2,0,4,1,2,5,2,5,Complain,4,2,1,4,1,3,4,0,0,1,4,4,0,2,Vegetarian,2,3,3,350,clean_freak,20,Male,BBA,3,D,0,8,1,3,4,0,3,Afternoon,5,2,1,4,3,5,1,7,2,1,1,4,4,3,0,4,Morning,4,2,4,0,1,3,5,4,4,4,Direct,3,4,3,5,4,2,4,0,0,1,4,5,1,1,Non-Vegetarian,2,1,4,85.22
455,gamer,19,Male,IT,3,C,22,8,4,1,3,22,3,Morning,5,4,5,4,5,6,0,5,2,3,3,1,3,3,0,2,Morning,3,2,3,1,1,4,1,2,2,4,Complain,2,2,4,5,1,3,3,1,1,8,4,1,1,5,Eggetarian,3,5,2,163,average,18,Male,BCOM,3,B,0,8,1,5,4,0,4,Morning,2,3,3,2,1,5,0,6,1,2,5,4,4,3,0,3,Morning,2,3,2,0,1,4,2,2,2,2,Avoid,3,3,5,2,4,4,3,0,0,2,2,4,0,3,Non-Vegetarian,2,5,3,77.88
258,average,19,Female,CSE,2,B,0,6,5,1,2,0,4,Evening,2,3,4,2,3,1,1,4,1,3,5,1,2,2,0,3,Anytime,2,3,2,0,5,4,3,5,2,2,Complain,2,2,1,5,5,4,2,0,1,3,3,1,0,2,Eggetarian,1,1,3,111,average,18,Male,ECE,3,C,23,8,3,3,1,23,2,Afternoon,5,2,4,3,2,3,0,4,1,5,1,3,2,2,0,3,Anytime,3,2,4,1,2,2,5,3,2,4,Complain,2,2,2,5,4,3,3,1,1,2,4,4,1,4,Vegetarian,4,4,2,83.78
384,disciplined,19,Male,IT,4,D,21,7,5,3,2,21,3,Evening,4,3,1,5,5,2,1,5,3,3,4,4,4,1,1,4,Morning,4,2,4,0,4,2,4,1,4,2,Avoid,5,5,1,4,2,5,5,0,0,0,1,4,1,4,Eggetarian,2,4,5,493,gamer,22,Female,CSE,3,A,22,8,1,4,1,22,5,Evening,4,5,5,2,3,1,0,5,2,4,3,1,4,3,0,4,Morning,3,4,3,0,1,4,3,1,2,4,Avoid,4,3,5,3,5,3,3,1,0,7,4,2,0,3,Eggetarian,1,1,2,68.2
230,average,23,Male,BCOM,3,D,0,8,1,2,4,0,5,Morning,2,1,3,4,5,3,0,5,3,4,4,1,3,3,0,2,Anytime,3,3,2,0,3,3,3,3,2,4,Complain,3,4,3,5,1,3,3,0,1,1,1,3,0,5,Vegetarian,1,1,4,404,night_owl,23,Male,EE,4,B,3,9,3,5,4,3,2,Night,4,5,2,2,2,7,0,6,3,2,4,2,3,3,0,4,Anytime,3,4,3,0,4,2,2,3,2,4,Aggressive,5,5,5,4,5,3,2,1,0,2,1,2,1,2,Vegetarian,3,1,4,80.01
476,clean_freak,23,Female,IT,2,B,22,8,5,2,5,22,5,Afternoon,1,3,1,2,3,4,1,2,3,5,5,1,3,2,0,3,Evening,4,4,4,0,2,2,3,1,5,3,Avoid,2,4,2,4,4,3,4,0,0,1,4,2,0,2,Vegetarian,1,1,2,142,social,20,Male,BCOM,2,B,23,7,5,4,1,23,4,Night,3,2,2,4,3,1,1,3,2,2,2,5,4,4,1,5,Anytime,1,4,2,0,4,2,3,3,2,5,Direct,3,2,3,2,4,3,2,0,1,1,4,5,0,3,Eggetarian,0,2,3,59.33
206,disciplined,18,Female,BCOM,3,B,23,5,1,2,4,23,6,Morning,1,5,3,4,3,7,0,4,2,5,1,2,3,1,1,3,Afternoon,4,4,4,0,2,2,3,4,5,4,Complain,3,4,2,5,5,4,4,0,1,2,1,2,0,3,Vegetarian,2,4,4,219,average,23,Male,EE,2,C,0,9,2,5,2,0,2,Morning,1,5,1,4,4,7,1,1,1,3,3,1,2,2,0,3,Morning,3,4,3,0,3,2,1,1,4,4,Aggressive,2,2,5,3,1,4,4,1,0,3,3,4,0,4,Non-Vegetarian,3,2,2,77.93
40,gamer,19,Male,ME,3,D,22,7,5,4,1,22,5,Morning,4,2,5,3,3,5,0,5,2,3,1,4,3,2,0,4,Morning,2,3,3,0,5,2,1,4,2,3,Aggressive,3,2,4,4,4,3,2,1,0,8,4,3,0,3,Eggetarian,3,5,2,160,night_owl,24,Female,BBA,4,B,3,9,5,1,4,3,2,Morning,4,4,3,4,4,7,0,4,1,1,3,1,4,2,1,4,Anytime,3,3,2,0,5,4,2,4,2,3,Complain,3,3,1,2,2,3,1,1,0,1,1,3,0,5,Non-Vegetarian,1,2,4,67.11
374,average,22,Male,EE,1,D,0,7,5,4,2,0,5,Afternoon,3,5,1,2,1,3,0,7,3,3,4,4,4,3,1,4,Afternoon,2,3,2,0,4,4,1,2,2,2,Direct,2,2,1,5,5,2,2,0,1,4,1,1,1,2,Non-Vegetarian,2,1,4,157,introvert,24,Female,CE,2,C,22,7,3,3,4,22,5,Morning,4,5,2,4,3,2,0,4,1,5,5,5,2,1,0,2,Evening,4,2,4,1,4,4,4,4,4,2,Avoid,3,3,3,2,4,4,3,0,0,4,4,3,1,4,Non-Vegetarian,4,1,4,68.25
