student_id,lifestyle_type,age,gender,course,year_of_study,hostel_block,sleep_time,wake_time,alarm_count,snooze_frequency,noise_sleep_tolerance,lights_off_time,study_hours,study_time_preference,silence_requirement,self_talking_study,academic_seriousness,cleanliness_score,organization_score,laundry_frequency,bed_making_habit,room_cleaning_frequency,bathing_frequency,towel_management,phone_call_frequency,late_night_calls,talkativeness,guest_frequency,overnight_guest_comfort,friendship_expectation,guest_timing_preference,privacy_preference,sharing_comfort,boundary_importance,unauthorized_usage,borrowing_frequency,independence_preference,fan_speed_preference,temperature_preference,entry_exit_noise_awareness,conflict_tolerance,conflict_style,criticism_response,emotional_stability,negativity_level,communication_respect,punctuality,adaptability,schedule_consistency,smoking,drinking,gaming_hours,music_frequency,music_volume,room_eating_habit,food_smell_tolerance,food_preference,gym_frequency,religious_practice_frequency,expense_responsibility
479,average,19,Male,ECE,4,D,1,6,4,4,4,1,3,Evening,2,2,2,2,3,4,0,5,2,5,2,1,2,3,1,4,Evening,3,2,3,0,1,3,2,5,3,2,Direct,2,2,2,5,3,2,4,0,0,1,2,2,1,5,Non-Vegetarian,4,5,3
480,average,19,Male,BCOM,3,A,1,7,4,4,3,1,2,Evening,2,5,2,2,1,1,1,6,1,4,3,2,4,3,1,3,Afternoon,3,3,2,0,1,2,4,2,3,3,Complain,3,3,4,4,4,3,3,1,0,3,4,5,1,5,Vegetarian,1,3,4
481,average,20,Male,CSE,3,D,23,8,1,4,5,23,3,Night,3,4,5,3,2,2,0,7,2,2,4,4,4,3,0,4,Afternoon,4,3,4,0,5,3,5,2,3,4,Complain,3,2,2,2,3,3,4,0,0,2,2,2,1,5,Non-Vegetarian,4,1,3
482,gamer,21,Female,ME,3,A,0,6,4,1,2,0,3,Afternoon,1,3,4,4,5,7,0,7,1,2,4,2,4,2,1,3,Morning,4,3,3,1,4,2,4,2,3,4,Avoid,3,4,4,3,1,2,1,0,0,4,4,5,1,4,Vegetarian,3,3,4
483,average,24,Male,BBA,4,D,22,7,5,5,4,22,5,Morning,2,4,1,3,4,6,1,5,2,4,5,2,2,3,1,3,Morning,2,2,2,0,5,3,1,5,2,3,Direct,2,2,1,4,3,3,2,1,0,1,1,2,0,4,Non-Vegetarian,0,1,3
484,disciplined,19,Male,IT,4,D,23,6,1,2,3,23,4,Morning,3,5,2,5,5,4,1,3,3,1,2,1,4,1,0,3,Evening,3,3,3,0,1,3,4,5,5,2,Direct,2,4,4,4,4,4,5,0,0,0,1,3,1,5,Eggetarian,3,1,4
485,social,21,Female,BCOM,3,B,1,7,2,4,1,1,4,Morning,3,1,3,4,3,3,0,3,2,5,1,5,5,5,1,5,Anytime,3,4,4,0,2,2,2,2,4,5,Complain,5,3,2,3,4,3,4,0,0,4,5,4,0,2,Eggetarian,2,5,3
486,gamer,21,Female,CE,1,B,22,7,5,3,2,22,3,Night,2,4,4,3,4,5,0,3,2,1,3,1,2,3,0,4,Evening,3,3,2,0,1,4,4,2,2,4,Aggressive,3,4,1,5,2,4,3,0,0,7,5,4,0,2,Eggetarian,2,2,3
487,disciplined,23,Female,BBA,2,A,23,5,1,4,1,23,4,Morning,1,2,3,4,3,3,1,4,1,1,3,4,4,2,1,2,Anytime,2,4,4,0,5,4,4,1,5,3,Aggressive,4,5,4,5,4,5,4,1,1,0,2,3,1,2,Vegetarian,4,3,4
488,average,24,Female,ME,4,C,23,9,5,2,2,23,3,Morning,5,1,3,2,3,6,0,4,1,3,3,4,4,2,1,2,Morning,3,3,4,0,1,3,1,1,2,2,Aggressive,3,5,1,2,5,2,2,1,0,2,3,4,1,5,Eggetarian,1,2,3
489,average,22,Male,IT,4,A,23,6,3,5,4,23,5,Morning,3,4,2,4,5,4,1,7,2,2,2,1,2,2,1,4,Afternoon,4,3,3,0,2,4,2,3,3,4,Complain,4,3,4,3,3,2,2,0,1,2,1,5,1,2,Vegetarian,2,4,2
490,average,22,Male,IT,3,B,23,9,1,4,2,23,2,Afternoon,2,3,4,4,3,4,0,7,1,1,1,1,4,2,0,4,Afternoon,2,4,3,0,1,3,5,1,2,4,Avoid,4,4,1,4,5,4,2,0,1,2,1,3,0,5,Non-Vegetarian,3,1,2
491,clean_freak,21,Male,CSE,1,B,23,9,5,1,3,23,4,Night,3,4,1,3,4,2,0,7,1,1,3,5,2,2,0,4,Anytime,5,2,5,0,5,4,3,2,4,4,Direct,4,3,4,4,4,3,4,0,1,1,1,4,1,2,Non-Vegetarian,0,5,3
492,night_owl,24,Male,CE,4,B,4,10,1,1,4,4,3,Night,4,2,5,2,1,4,1,4,2,5,5,1,4,2,1,4,Anytime,2,3,3,0,2,4,5,5,4,2,Aggressive,4,3,3,2,2,3,2,1,0,4,2,4,1,5,Non-Vegetarian,2,1,4
493,gamer,22,Female,CSE,3,A,22,8,1,4,1,22,5,Evening,4,5,5,2,3,1,0,5,2,4,3,1,4,3,0,4,Morning,3,4,3,0,1,4,3,1,2,4,Avoid,4,3,5,3,5,3,3,1,0,7,4,2,0,3,Eggetarian,1,1,2
494,disciplined,19,Female,CSE,1,D,23,5,4,3,2,23,7,Morning,4,5,3,4,3,2,0,7,1,4,5,2,2,1,1,2,Morning,2,3,4,0,2,2,2,3,4,3,Aggressive,3,5,5,5,3,4,5,0,0,2,3,4,0,4,Non-Vegetarian,3,5,5
495,gamer,23,Female,EE,1,D,1,7,3,3,3,1,4,Afternoon,3,3,1,3,3,6,1,5,3,4,3,5,2,3,0,3,Afternoon,4,3,4,1,2,3,4,2,3,3,Complain,4,2,2,2,4,3,2,1,0,8,5,2,0,5,Eggetarian,4,2,4
496,clean_freak,20,Female,CE,4,C,22,8,1,3,3,22,2,Evening,1,5,2,4,4,4,1,2,3,1,1,4,2,3,0,4,Afternoon,4,4,5,0,4,2,4,2,5,3,Complain,2,3,5,4,1,3,2,0,1,3,1,3,0,3,Vegetarian,0,3,3
497,disciplined,19,Male,EE,2,C,21,5,2,4,5,21,5,Afternoon,2,4,5,5,4,1,0,1,1,2,3,5,2,2,0,3,Evening,2,3,3,0,2,4,4,4,4,4,Complain,2,4,5,5,4,4,4,0,0,1,3,1,1,5,Vegetarian,4,1,4
498,average,18,Female,EE,3,C,0,7,4,1,4,0,3,Night,2,5,1,3,3,2,0,4,2,4,1,2,2,3,1,3,Anytime,4,4,4,0,4,3,1,2,3,2,Complain,2,5,4,3,1,4,4,0,0,2,1,5,1,3,Vegetarian,1,5,4
499,average,18,Female,BCOM,1,C,0,6,3,5,5,0,3,Afternoon,4,4,2,4,3,2,0,3,1,5,5,5,2,3,1,2,Evening,4,2,2,0,3,4,2,4,3,3,Direct,3,3,2,2,2,3,2,1,0,3,4,4,1,3,Eggetarian,4,1,2
500,introvert,20,Male,EE,3,B,22,8,2,3,2,22,5,Evening,2,1,1,5,5,7,0,6,3,4,4,1,1,1,0,2,Morning,5,1,4,1,5,4,4,3,2,3,Avoid,3,2,4,3,5,2,4,0,1,4,2,3,0,3,Vegetarian,4,5,2
501,average,18,Female,BCOM,2,D,1,9,1,1,3,1,3,Night,4,1,4,4,4,3,0,3,1,1,3,3,3,2,0,2,Morning,2,4,3,0,5,3,5,5,2,2,Complain,4,2,2,4,5,3,3,1,0,2,1,3,0,3,Non-Vegetarian,3,4,4
502,average,23,Male,ME,2,D,22,6,1,2,5,22,3,Night,2,1,1,3,2,2,0,3,2,1,1,5,3,2,0,2,Morning,2,4,4,0,3,2,2,1,4,4,Avoid,2,5,5,2,4,2,3,0,0,1,4,2,1,2,Non-Vegetarian,4,5,4
503,average,21,Female,BCOM,2,A,22,6,3,2,1,22,4,Morning,1,4,1,3,2,4,0,3,3,3,1,5,4,3,0,2,Afternoon,3,2,4,0,1,2,5,1,4,3,Complain,4,4,3,5,5,3,2,1,0,3,4,1,0,5,Non-Vegetarian,3,1,2
504,average,23,Male,BBA,2,D,23,8,4,1,2,23,5,Night,4,5,2,2,2,3,1,2,2,1,2,5,4,3,1,2,Afternoon,4,2,2,0,4,2,3,3,3,3,Avoid,5,5,2,3,1,3,4,0,0,4,4,1,1,3,Eggetarian,0,3,2
505,average,19,Male,BBA,4,B,1,8,4,1,3,1,5,Evening,4,5,5,3,4,5,1,1,1,4,5,5,2,2,0,3,Afternoon,3,4,4,0,4,4,2,1,3,4,Avoid,3,2,2,5,1,3,3,0,0,1,1,3,0,5,Eggetarian,1,5,2
506,disciplined,21,Male,ME,2,C,22,5,5,2,1,22,3,Morning,4,5,4,4,4,3,1,5,3,5,3,5,3,2,1,4,Morning,3,2,2,0,1,3,1,1,5,4,Aggressive,4,5,3,4,5,4,4,1,0,1,2,3,1,3,Vegetarian,3,2,4
507,average,21,Female,IT,4,B,1,6,4,5,3,1,5,Afternoon,4,5,5,2,1,5,0,5,3,5,5,5,2,3,0,4,Morning,2,2,4,0,4,2,4,4,3,2,Avoid,2,5,2,3,4,2,2,0,0,3,3,5,0,2,Non-Vegetarian,4,1,2
508,night_owl,19,Female,EE,3,C,2,10,4,2,5,2,6,Morning,2,4,3,4,3,5,0,2,2,3,1,4,3,2,0,3,Morning,4,4,3,1,4,2,1,2,4,2,Aggressive,2,2,5,5,2,4,3,0,0,3,1,2,1,4,Vegetarian,0,3,3
509,average,18,Male,CSE,4,D,0,6,5,4,3,0,4,Night,2,3,1,4,5,5,0,6,1,4,4,2,3,2,1,3,Morning,2,2,2,1,2,3,4,1,3,4,Avoid,2,5,2,4,1,4,2,0,0,2,2,3,0,3,Vegetarian,3,2,2
510,introvert,21,Female,EE,1,A,24,6,3,3,3,24,3,Evening,5,3,2,5,5,1,0,6,2,2,3,1,2,1,0,2,Anytime,5,3,4,0,5,5,1,3,3,3,Avoid,4,2,3,5,3,2,4,0,0,4,1,2,1,3,Non-Vegetarian,2,1,4
511,social,18,Male,BBA,1,A,23,9,2,3,4,23,3,Evening,2,5,5,2,1,6,0,2,2,4,4,4,5,4,1,4,Evening,1,4,4,1,1,3,3,1,2,5,Complain,3,2,3,3,3,2,3,0,0,1,5,4,0,3,Non-Vegetarian,3,2,2
512,clean_freak,23,Male,CE,3,B,1,8,1,5,4,1,5,Evening,1,5,4,3,3,2,1,2,3,5,2,4,4,2,1,3,Morning,5,3,4,0,3,2,5,3,4,4,Complain,4,5,1,4,5,3,4,1,0,3,2,3,0,2,Non-Vegetarian,2,1,3
513,night_owl,24,Male,CSE,1,C,3,9,5,5,4,3,3,Evening,3,5,4,4,4,5,1,4,2,5,5,5,4,3,1,2,Anytime,4,2,3,0,4,4,1,1,3,4,Aggressive,2,2,1,3,5,3,3,1,0,3,4,4,1,5,Non-Vegetarian,2,1,4
514,average,22,Female,CSE,1,D,1,8,3,5,2,1,3,Evening,2,3,5,4,4,5,1,1,2,3,1,3,3,3,0,3,Evening,3,2,2,0,2,4,4,1,3,4,Avoid,4,5,1,4,1,2,3,0,1,2,3,4,1,3,Non-Vegetarian,2,5,2
515,social,24,Male,EE,2,D,1,7,4,2,3,1,3,Afternoon,1,1,1,2,1,4,1,5,2,1,5,2,4,5,1,5,Afternoon,3,5,3,0,5,2,4,1,2,4,Direct,4,3,1,3,4,2,3,0,1,3,4,5,1,5,Eggetarian,4,4,4
516,introvert,19,Male,ECE,1,B,22,6,3,4,4,22,2,Night,1,4,2,3,3,3,1,7,2,4,4,4,1,1,0,2,Afternoon,5,1,5,1,5,5,1,5,4,4,Direct,5,5,3,5,3,4,3,0,1,2,3,3,1,3,Eggetarian,2,2,3
517,introvert,24,Female,CSE,2,D,23,7,4,5,4,23,4,Morning,3,2,1,4,4,4,1,1,2,5,4,3,1,1,0,2,Morning,4,2,5,0,2,4,5,5,2,2,Direct,2,4,1,5,3,3,3,0,0,3,3,2,0,4,Eggetarian,3,3,2
518,average,19,Male,ME,4,D,22,6,1,3,4,22,2,Morning,1,1,2,3,4,7,1,7,2,1,1,5,4,3,1,2,Morning,4,2,4,0,5,2,4,3,3,3,Direct,4,4,4,5,4,2,4,1,1,4,1,3,1,5,Non-Vegetarian,3,5,2
519,introvert,18,Female,ME,3,D,23,8,5,3,1,23,2,Evening,2,2,2,3,4,2,0,4,2,3,1,3,2,1,0,2,Afternoon,5,1,4,0,3,4,3,1,2,2,Direct,5,5,1,4,4,3,3,0,0,1,3,2,1,3,Non-Vegetarian,3,3,3
520,clean_freak,18,Male,IT,3,C,22,6,2,2,5,22,5,Afternoon,3,1,5,4,5,6,1,4,2,4,4,3,2,2,0,2,Evening,4,4,4,0,1,2,3,5,5,2,Complain,5,4,5,4,3,2,4,0,1,2,1,4,1,2,Eggetarian,4,1,4
521,night_owl,23,Male,ME,4,C,3,8,4,4,3,3,6,Afternoon,2,5,2,2,3,2,1,5,3,1,5,1,4,2,0,4,Morning,3,3,2,0,2,4,5,2,3,2,Direct,4,5,2,2,5,4,1,0,0,3,2,4,0,4,Vegetarian,0,3,4
522,average,19,Male,ECE,3,C,0,7,1,1,3,0,3,Morning,2,1,3,3,2,4,1,5,1,1,1,5,4,3,1,4,Evening,4,3,3,1,4,4,4,2,4,3,Complain,4,2,5,3,5,4,2,0,0,3,3,2,0,5,Non-Vegetarian,0,5,4
523,clean_freak,18,Female,ECE,4,D,22,6,1,5,2,22,3,Evening,2,1,4,4,3,4,0,2,3,1,4,3,4,3,0,4,Anytime,5,2,4,0,5,2,3,4,4,4,Direct,2,4,5,4,2,4,4,0,0,2,2,5,1,1,Eggetarian,1,2,2
524,disciplined,23,Female,EE,3,D,23,5,3,2,5,23,6,Morning,2,5,3,4,4,3,0,6,1,3,5,1,4,1,1,2,Anytime,2,3,4,0,1,2,2,3,4,3,Complain,4,5,3,5,4,5,4,0,0,0,3,4,1,4,Vegetarian,0,1,5
525,average,24,Female,BBA,2,B,1,9,4,3,4,1,3,Morning,2,4,1,3,4,2,0,7,3,1,1,1,4,2,1,2,Evening,3,4,3,1,1,4,5,1,2,4,Direct,3,4,1,4,5,4,3,0,1,2,3,3,0,2,Non-Vegetarian,3,5,4
526,disciplined,20,Male,EE,4,B,23,5,5,3,1,23,6,Night,2,1,5,5,5,2,0,6,3,4,4,1,4,2,1,4,Anytime,3,3,4,0,2,4,2,3,4,2,Avoid,2,4,5,4,2,4,5,0,0,1,3,4,1,5,Non-Vegetarian,3,4,4
527,social,21,Female,IT,2,D,0,9,3,5,3,0,4,Evening,2,1,2,3,4,2,0,4,2,3,3,5,4,5,1,5,Anytime,2,4,4,0,3,3,4,2,3,4,Direct,3,2,3,5,4,3,3,0,0,4,5,4,0,4,Eggetarian,3,3,2
528,social,21,Female,CE,1,A,1,7,3,5,2,1,1,Morning,4,2,1,2,3,3,1,6,3,2,2,3,4,4,1,5,Afternoon,2,4,3,1,4,3,1,5,4,5,Direct,4,2,1,2,3,2,2,0,0,1,4,4,0,5,Eggetarian,1,3,4
529,average,23,Female,ECE,3,C,0,8,4,1,3,0,3,Afternoon,4,1,5,3,3,7,1,6,2,2,4,2,2,3,0,3,Evening,4,4,2,0,5,4,2,5,3,3,Aggressive,3,4,1,3,1,3,3,0,1,2,1,4,1,4,Non-Vegetarian,4,2,2
530,gamer,21,Male,BBA,3,B,0,9,4,5,3,0,4,Night,1,4,5,4,3,7,1,7,2,1,5,5,2,2,1,3,Evening,3,2,2,0,3,2,3,5,2,3,Avoid,2,3,3,3,5,4,1,0,1,8,5,3,1,5,Non-Vegetarian,2,4,3
531,social,18,Female,CSE,3,C,0,9,5,3,2,0,3,Afternoon,4,5,4,4,4,1,1,7,2,5,2,2,4,5,1,4,Anytime,2,4,3,0,3,1,3,5,3,4,Direct,3,2,1,2,3,4,3,1,0,2,5,5,1,3,Eggetarian,0,3,4
532,night_owl,19,Male,IT,3,D,3,11,3,1,2,3,4,Evening,4,3,1,3,4,3,1,4,1,5,3,2,2,2,1,3,Evening,4,2,4,0,4,4,5,3,3,3,Direct,5,5,1,3,5,3,3,0,0,4,2,2,0,4,Non-Vegetarian,0,3,2
533,night_owl,20,Female,BCOM,1,C,4,11,2,3,1,4,6,Evening,3,5,3,2,3,6,0,4,2,3,4,1,2,3,0,2,Anytime,2,2,2,1,3,4,1,1,2,3,Direct,5,5,5,4,5,2,2,1,1,2,3,3,0,5,Eggetarian,1,1,4
534,clean_freak,22,Male,BBA,4,D,23,8,2,4,4,23,3,Evening,3,5,5,3,2,4,0,4,1,2,5,5,2,3,0,2,Afternoon,5,2,4,0,5,2,1,3,4,2,Aggressive,4,3,4,5,5,2,3,1,1,2,3,4,1,2,Vegetarian,2,5,2
535,average,24,Male,CSE,4,B,0,9,3,5,2,0,5,Morning,5,2,3,2,3,4,0,6,2,5,3,1,2,3,1,4,Morning,2,2,4,0,2,2,1,3,4,4,Avoid,4,3,4,2,1,4,3,0,0,3,4,3,1,4,Eggetarian,2,4,3
536,introvert,19,Female,IT,3,C,22,6,5,1,5,22,4,Morning,2,4,4,3,4,1,1,2,1,2,5,5,1,1,0,1,Anytime,5,3,5,0,5,5,4,1,3,3,Direct,3,3,1,2,3,4,4,0,0,2,3,2,0,2,Vegetarian,1,4,2
537,night_owl,21,Male,CE,1,D,4,10,4,4,1,4,6,Morning,4,4,4,2,3,2,1,4,1,5,3,1,3,3,1,4,Morning,4,3,2,0,4,2,1,3,4,4,Aggressive,2,4,1,5,5,2,1,0,1,2,4,3,1,5,Non-Vegetarian,4,4,3
538,average,22,Male,BBA,1,C,23,6,4,3,5,23,2,Night,1,2,3,2,2,7,0,6,3,4,1,1,4,2,1,4,Morning,2,3,4,0,5,3,4,1,3,3,Avoid,2,4,2,2,5,2,4,1,1,2,3,2,1,2,Vegetarian,1,1,3
539,social,24,Male,BCOM,3,C,1,7,2,5,2,1,2,Evening,5,2,5,3,2,6,0,1,2,3,4,2,5,4,1,5,Evening,2,5,3,0,3,1,1,2,4,3,Direct,3,2,1,3,2,2,4,0,0,4,4,3,1,5,Vegetarian,3,4,2
540,gamer,23,Male,CE,1,C,1,9,1,5,3,1,2,Afternoon,3,4,1,3,2,4,1,5,1,5,5,3,2,2,1,3,Evening,2,4,3,1,4,3,4,1,2,3,Complain,3,3,3,5,2,2,3,1,0,4,4,2,0,4,Eggetarian,3,4,3
541,gamer,21,Female,IT,1,A,0,8,5,1,5,0,4,Night,2,1,5,2,2,4,0,7,2,3,2,4,2,3,1,4,Evening,3,3,2,0,1,2,4,5,3,3,Complain,5,3,3,4,4,3,2,0,1,8,5,2,0,5,Eggetarian,4,2,3
542,night_owl,20,Male,CE,1,C,4,10,4,1,4,4,5,Afternoon,4,1,2,4,3,4,1,1,3,4,4,4,3,3,1,2,Afternoon,4,4,3,0,4,2,4,4,4,2,Aggressive,2,2,1,5,2,3,1,0,1,4,2,2,0,5,Eggetarian,1,3,2
543,average,19,Male,CSE,2,B,23,8,3,4,1,23,5,Morning,4,5,3,4,3,6,0,4,3,3,2,2,3,3,1,3,Afternoon,4,3,2,0,5,3,2,4,4,2,Direct,5,4,3,4,3,4,3,0,0,1,1,5,0,4,Vegetarian,2,3,3
544,gamer,22,Male,IT,2,D,1,8,2,3,3,1,2,Night,5,4,5,4,5,4,1,1,3,2,1,2,4,2,0,2,Afternoon,2,3,2,0,5,4,3,5,3,3,Avoid,3,4,4,5,2,4,2,0,1,4,5,2,1,4,Non-Vegetarian,1,5,2
545,night_owl,23,Female,EE,3,A,4,8,2,2,2,4,6,Morning,4,1,1,3,2,6,0,2,3,4,3,3,4,2,0,2,Afternoon,4,2,4,0,1,4,4,3,3,3,Complain,2,5,3,5,5,2,3,0,0,3,4,4,0,5,Non-Vegetarian,0,1,3
546,average,23,Female,EE,3,B,22,7,4,1,4,22,4,Evening,5,2,2,2,3,3,1,2,1,5,2,4,4,2,1,2,Morning,3,3,3,0,2,2,4,4,2,3,Complain,2,5,1,2,3,2,4,0,1,4,4,5,1,3,Vegetarian,4,2,3
547,disciplined,19,Male,ECE,2,C,21,5,2,2,5,21,6,Morning,3,5,2,5,5,3,0,5,1,3,5,3,3,1,0,3,Afternoon,4,4,3,0,1,3,5,2,4,3,Complain,5,5,1,5,2,5,5,0,1,1,2,4,0,4,Eggetarian,0,5,4
548,introvert,19,Female,BCOM,4,B,24,7,4,4,2,24,4,Evening,2,3,2,5,5,7,1,5,2,5,4,2,2,1,0,2,Anytime,4,2,5,0,2,4,2,5,4,2,Avoid,4,2,3,3,3,3,4,1,0,1,1,3,1,2,Eggetarian,0,4,4
549,average,19,Female,BBA,2,C,23,9,4,2,2,23,4,Evening,5,2,1,2,2,7,0,1,3,1,3,1,2,3,0,3,Afternoon,2,4,2,1,2,2,4,3,2,3,Aggressive,4,5,5,2,1,4,2,0,0,2,2,3,1,5,Non-Vegetarian,1,2,4
550,night_owl,19,Female,BBA,4,D,4,8,3,2,5,4,2,Afternoon,2,4,2,4,4,4,0,4,2,1,1,2,2,2,0,4,Morning,3,3,3,1,1,4,3,3,2,3,Aggressive,3,4,3,4,1,4,2,0,1,2,1,4,1,3,Eggetarian,0,4,3
551,fitness_focused,24,Female,CE,2,C,23,9,5,1,3,23,4,Afternoon,5,2,3,2,3,4,0,3,2,2,2,5,2,2,0,2,Anytime,2,3,3,0,2,2,2,2,3,3,Direct,3,4,2,5,3,4,5,0,0,2,4,2,0,3,Vegetarian,6,1,5
552,gamer,21,Male,ME,2,B,0,6,1,4,1,0,4,Evening,3,5,4,2,3,3,0,3,1,2,3,3,3,3,0,2,Afternoon,3,3,2,0,3,2,5,1,3,4,Direct,2,2,3,2,3,4,3,0,1,6,5,1,1,2,Non-Vegetarian,3,3,3
553,night_owl,18,Female,BBA,2,B,2,10,4,2,1,2,5,Morning,4,2,1,4,5,7,1,6,2,2,3,2,2,2,1,3,Morning,3,2,3,0,1,3,5,5,4,3,Complain,5,5,4,2,3,2,3,0,1,4,1,5,0,2,Vegetarian,0,1,3
554,clean_freak,21,Male,CSE,2,B,1,6,5,5,2,1,2,Evening,4,1,4,2,3,5,0,4,3,4,5,3,2,3,1,4,Morning,5,4,4,0,5,3,3,4,4,3,Aggressive,3,2,1,5,2,4,3,0,0,1,3,4,0,3,Vegetarian,3,2,3
555,average,18,Female,CE,1,B,22,9,5,4,5,22,4,Morning,3,3,3,4,5,2,1,4,1,3,4,4,3,2,1,3,Anytime,3,3,2,0,4,2,1,4,3,3,Aggressive,2,4,5,4,4,2,3,0,0,1,4,2,0,2,Eggetarian,0,2,3
556,night_owl,20,Female,IT,2,B,4,11,4,2,1,4,3,Morning,4,4,5,3,2,5,0,7,2,1,3,3,4,3,0,2,Morning,2,3,4,0,2,3,3,3,3,2,Direct,4,4,5,2,5,4,3,0,1,2,4,4,1,3,Eggetarian,4,4,2
557,average,18,Female,CE,1,B,0,7,5,2,1,0,2,Morning,5,1,3,2,2,2,1,5,1,1,4,3,2,3,1,3,Evening,3,3,2,1,2,3,1,5,4,3,Avoid,3,4,2,5,3,4,3,0,0,2,2,2,0,3,Vegetarian,2,1,3
558,average,21,Female,ECE,2,C,22,8,5,5,1,22,4,Morning,5,2,5,2,2,1,1,4,2,1,5,1,2,2,0,3,Evening,3,3,4,0,5,4,4,2,3,2,Complain,3,5,4,4,5,3,3,0,0,1,2,2,1,3,Non-Vegetarian,4,5,3
559,average,18,Male,BCOM,2,D,22,8,3,1,2,22,2,Morning,5,1,2,3,4,4,0,3,1,5,2,5,3,2,1,2,Morning,3,3,2,0,1,4,5,2,4,3,Aggressive,3,4,4,5,5,4,4,0,0,1,1,2,1,2,Non-Vegetarian,0,2,2
560,night_owl,18,Male,EE,1,C,1,9,2,3,1,1,5,Morning,3,3,4,2,3,3,1,1,3,3,1,4,3,2,1,4,Anytime,4,2,2,0,2,2,3,3,3,3,Complain,5,3,2,5,3,4,2,0,0,4,3,1,0,3,Non-Vegetarian,2,3,4
561,social,22,Female,CSE,2,B,1,7,2,4,5,1,3,Morning,2,4,3,2,1,7,1,1,1,2,4,4,5,4,1,4,Morning,2,5,3,0,1,3,1,1,2,5,Complain,4,4,2,5,1,2,3,0,0,1,5,4,0,2,Non-Vegetarian,3,3,4
562,average,22,Female,BBA,3,C,22,9,1,2,4,22,2,Morning,1,4,4,2,1,4,1,7,1,4,3,5,3,2,0,2,Anytime,4,2,2,0,4,2,5,4,2,2,Complain,2,3,1,4,3,3,2,0,0,4,4,3,0,3,Vegetarian,4,3,4
563,social,21,Female,IT,2,B,1,7,4,1,2,1,2,Evening,2,1,1,3,4,6,0,4,3,4,3,2,5,4,1,5,Anytime,1,4,3,0,5,2,4,2,3,5,Direct,5,3,1,4,5,3,3,0,1,2,5,5,1,5,Eggetarian,0,3,4
564,disciplined,19,Female,CE,1,D,23,6,4,1,4,23,3,Evening,3,5,1,5,4,7,1,4,3,2,1,1,3,1,1,2,Anytime,4,4,4,0,5,2,3,3,5,3,Aggressive,3,5,1,4,3,5,5,1,0,0,2,3,0,5,Eggetarian,0,5,5
565,average,23,Male,IT,3,B,22,8,1,5,2,22,5,Morning,1,1,1,2,3,7,0,1,2,4,1,4,2,3,0,4,Evening,3,4,4,0,2,2,2,1,2,4,Avoid,3,4,4,2,5,3,3,0,0,2,1,1,1,4,Eggetarian,0,4,4
566,gamer,21,Male,BBA,3,C,1,6,5,2,2,1,2,Afternoon,2,1,4,2,1,5,1,7,2,1,4,4,2,2,0,2,Afternoon,3,3,2,1,5,2,4,5,2,3,Direct,5,3,4,4,1,2,1,0,1,4,4,2,1,3,Eggetarian,1,4,3
567,gamer,19,Female,CE,4,C,0,7,2,3,2,0,5,Evening,3,3,5,3,2,7,1,7,3,5,4,5,2,2,0,3,Afternoon,2,2,3,0,1,4,5,1,3,4,Aggressive,5,2,3,4,3,4,3,0,1,7,4,4,1,2,Vegetarian,2,5,2
568,introvert,18,Female,BBA,2,D,22,6,4,2,4,22,5,Morning,2,2,2,4,5,3,0,5,1,2,5,3,2,1,0,2,Anytime,4,3,5,0,5,5,4,5,3,3,Avoid,3,4,4,4,1,2,2,1,1,2,4,2,0,3,Eggetarian,4,4,2
569,fitness_focused,21,Female,BBA,1,A,23,8,5,3,2,23,3,Afternoon,1,1,5,2,2,4,0,1,3,5,2,5,2,3,0,4,Anytime,2,2,2,0,4,4,5,5,2,2,Avoid,5,4,3,5,3,5,5,0,0,2,2,1,1,3,Vegetarian,5,5,5
570,gamer,22,Female,ME,4,C,22,9,2,4,5,22,5,Afternoon,4,3,1,2,3,6,1,3,2,1,1,1,3,2,0,4,Morning,4,3,4,0,2,2,4,2,2,4,Direct,2,2,4,2,4,2,1,0,0,4,4,5,0,2,Eggetarian,1,3,4
571,disciplined,24,Female,CE,4,C,21,7,1,4,5,21,4,Morning,5,1,4,5,4,1,1,7,2,5,4,5,3,2,0,2,Afternoon,2,3,3,0,3,3,1,1,5,2,Aggressive,5,5,5,5,1,4,5,0,1,1,1,1,1,2,Non-Vegetarian,3,3,4
572,social,21,Male,CSE,2,C,23,7,3,1,3,23,1,Night,5,5,4,2,3,6,0,1,2,2,3,3,4,4,1,4,Afternoon,3,4,3,0,4,3,4,3,2,4,Direct,5,2,3,4,4,3,2,0,1,2,5,3,0,2,Vegetarian,2,2,3
573,average,23,Female,ME,4,D,23,9,1,2,1,23,5,Evening,5,5,1,2,1,3,1,7,3,5,1,5,3,2,1,2,Evening,2,2,4,0,3,4,3,3,4,4,Complain,3,2,3,4,5,3,3,0,0,4,1,1,0,5,Eggetarian,4,2,2
574,introvert,24,Female,BCOM,4,B,23,7,3,1,1,23,5,Morning,5,5,3,5,5,4,0,7,1,3,2,2,1,1,0,1,Afternoon,5,3,5,0,1,4,3,4,3,4,Direct,2,3,5,3,1,4,3,0,0,1,1,3,0,5,Eggetarian,4,2,3
575,disciplined,20,Female,CSE,2,B,23,7,4,5,5,23,5,Afternoon,5,3,5,5,5,6,0,5,2,2,5,4,3,1,0,4,Morning,4,2,3,0,2,3,5,3,5,3,Complain,5,5,3,5,1,4,5,1,1,0,4,2,1,4,Non-Vegetarian,1,3,5
